route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
NW,5,43048,Northwood to NW 5,,0,3700,759,1,2
NW,5,43047,Northwood to NW 5,,0,3702,759,1,2
NW,5,43046,Northwood to NW 5,,0,3701,759,1,2
NW,5,43045,Northwood to NW 5,,0,3703,759,1,2
NW,5,43044,Northwood to NW 5,,0,3700,759,1,2
NW,5,43043,Northwood to NW 5,,0,3702,759,1,2
NW,5,43042,Northwood to NW 5,,0,3701,759,1,2
NW,5,43041,Northwood to NW 5,,0,3703,759,1,2
NW,5,43040,Northwood to NW 5,,0,3700,759,1,2
NW,5,43039,Northwood to NW 5,,0,3702,759,1,2
NW,5,43038,Northwood to NW 5,,0,3701,759,1,2
NW,5,43037,Northwood to NW 5,,0,3703,759,1,2
NW,5,43036,Northwood to NW 5,,0,3700,759,1,2
NW,5,43035,Northwood to NW 5,,0,3702,759,1,2
NW,5,43034,Northwood to NW 5,,0,3701,759,1,2
NW,5,43033,Northwood to NW 5,,0,3703,759,1,2
NW,5,43032,Northwood to NW 5,,0,3700,759,1,2
NW,5,43031,Northwood to NW 5,,0,3702,759,1,2
NW,5,43030,Northwood to NW 5,,0,3701,759,1,2
NW,5,43029,Northwood to NW 5,,0,3700,759,1,2
NW,5,43028,Northwood to NW 5,,0,3701,759,1,2
NW,5,43027,Northwood to NW 5,,0,3700,759,1,2
NW,5,43026,Northwood to NW 5,,0,3701,759,1,2
NW,5,43025,Northwood to NW 5,,0,3700,759,1,2
NW,5,43024,Northwood to NW 5,,0,3701,759,1,2
NW,3405,43023,Northwood to NW 5,,0,3731,759,1,2
NW,3705,43012,Northwood to NW 5,,0,3730,759,1,2
NW,5,43022,Northwood to NW 5,,0,3700,759,1,2
NW,5,43021,Northwood to NW 5,,0,3701,759,1,2
NW,5,43019,Northwood to NW 5,,0,3700,759,1,2
NW,5,43018,Northwood to NW 5,,0,3701,759,1,2
NW,5,43017,Northwood to NW 5,,0,3700,759,1,2
NW,5,43016,Northwood to NW 5,,0,3701,759,1,2
NW,5,43015,Northwood to NW 5,,0,3700,759,1,2
NW,5,43014,Northwood to NW 5,,0,3701,759,1,2
NW,5,43013,Northwood to NW 5,,0,3700,759,1,2
NW,5,43194,Northwood to CCTC,,1,3700,761,1,2
NW,5,43193,Northwood to CCTC,,1,3702,761,1,2
NW,5,43192,Northwood to CCTC,,1,3701,761,1,2
NW,5,43191,Northwood to CCTC,,1,3703,761,1,2
NW,5,43190,Northwood to CCTC,,1,3700,761,1,2
NW,5,43189,Northwood to CCTC,,1,3702,761,1,2
NW,5,43188,Northwood to CCTC,,1,3701,761,1,2
NW,5,43187,Northwood to CCTC,,1,3703,761,1,2
NW,5,43186,Northwood to CCTC,,1,3700,761,1,2
NW,5,43185,Northwood to CCTC,,1,3702,761,1,2
NW,5,43184,Northwood to CCTC,,1,3701,761,1,2
NW,5,43183,Northwood to CCTC,,1,3703,761,1,2
NW,5,43182,Northwood to CCTC,,1,3700,761,1,2
NW,5,43181,Northwood to CCTC,,1,3702,761,1,2
NW,5,43180,Northwood to CCTC,,1,3701,761,1,2
NW,5,43179,Northwood to CCTC,,1,3703,761,1,2
NW,5,43178,Northwood to CCTC,,1,3700,761,1,2
NW,5,43177,Northwood to CCTC,,1,3702,761,1,2
NW,5,43176,Northwood to CCTC,,1,3701,761,1,2
NW,5,43175,Northwood to CCTC,,1,3703,761,1,2
NW,5,43174,Northwood to CCTC,,1,3700,761,1,2
NW,5,43173,Northwood to CCTC,,1,3702,761,1,2
NW,5,43172,Northwood to CCTC,,1,3701,761,1,2
NW,5,43171,Northwood to CCTC,,1,3703,761,1,2
NW,5,43170,Northwood to CCTC,,1,3700,761,1,2
NW,5,43169,Northwood to CCTC,,1,3702,761,1,2
NW,5,43168,Northwood to CCTC,,1,3701,761,1,2
NW,5,43167,Northwood to CCTC,,1,3703,761,1,2
NW,5,43166,Northwood to CCTC,,1,3700,761,1,2
NW,5,43165,Northwood to CCTC,,1,3702,761,1,2
NW,5,43164,Northwood to CCTC,,1,3701,761,1,2
NW,5,43163,Northwood to CCTC,,1,3703,761,1,2
NW,5,43162,Northwood to CCTC,,1,3700,761,1,2
NW,5,43161,Northwood to CCTC,,1,3702,761,1,2
NW,5,43160,Northwood to CCTC,,1,3701,761,1,2
NW,5,43159,Northwood to CCTC,,1,3703,761,1,2
NW,5,43158,Northwood to CCTC,,1,3700,761,1,2
NW,5,43157,Northwood to CCTC,,1,3702,761,1,2
NW,5,43156,Northwood to CCTC,,1,3701,761,1,2
NW,5,43155,Northwood to CCTC,,1,3703,761,1,2
NW,5,43154,Northwood to CCTC,,1,3700,761,1,2
NW,5,43153,Northwood to CCTC,,1,3702,761,1,2
NW,5,43152,Northwood to CCTC,,1,3701,761,1,2
NW,5,43151,Northwood to CCTC,,1,3703,761,1,2
NW,5,43150,Northwood to CCTC,,1,3700,761,1,2
NW,5,43149,Northwood to CCTC,,1,3702,761,1,2
NW,5,43148,Northwood to CCTC,,1,3701,761,1,2
NW,5,43147,Northwood to CCTC,,1,3703,761,1,2
NW,5,43146,Northwood to CCTC,,1,3700,761,1,2
NW,5,43145,Northwood to CCTC,,1,3702,761,1,2
NW,5,43144,Northwood to CCTC,,1,3701,761,1,2
NW,5,43143,Northwood to CCTC,,1,3703,761,1,2
NW,5,43142,Northwood to CCTC,,1,3700,761,1,2
NW,5,43141,Northwood to CCTC,,1,3702,761,1,2
NW,5,43140,Northwood to CCTC,,1,3701,761,1,2
NW,5,43139,Northwood to CCTC,,1,3703,761,1,2
NW,5,43138,Northwood to CCTC,,1,3700,761,1,2
NW,5,43137,Northwood to CCTC,,1,3702,761,1,2
NW,5,43136,Northwood to CCTC,,1,3701,761,1,2
NW,5,43135,Northwood to CCTC,,1,3703,761,1,2
NW,5,43134,Northwood to CCTC,,1,3700,761,1,2
NW,5,43133,Northwood to CCTC,,1,3702,761,1,2
NW,5,43132,Northwood to CCTC,,1,3701,761,1,2
NW,5,43131,Northwood to CCTC,,1,3703,761,1,2
NW,5,43130,Northwood to CCTC,,1,3700,761,1,2
NW,5,43129,Northwood to CCTC,,1,3702,761,1,2
NW,5,43128,Northwood to CCTC,,1,3701,761,1,2
NW,5,43127,Northwood to CCTC,,1,3703,761,1,2
NW,5,43126,Northwood to CCTC,,1,3700,761,1,2
NW,5,43125,Northwood to CCTC,,1,3702,761,1,2
NW,5,43124,Northwood to CCTC,,1,3701,761,1,2
NW,5,43123,Northwood to CCTC,,1,3703,761,1,2
NW,5,43122,Northwood to CCTC,,1,3700,761,1,2
NW,5,43121,Northwood to CCTC,,1,3702,761,1,2
NW,5,43120,Northwood to CCTC,,1,3701,761,1,2
NW,5,43119,Northwood to CCTC,,1,3700,761,1,2
NW,5,43118,Northwood to CCTC,,1,3701,761,1,2
NW,5,43117,Northwood to CCTC,,1,3700,761,1,2
NW,5,43116,Northwood to CCTC,,1,3701,761,1,2
NW,5,43115,Northwood to CCTC,,1,3700,761,1,2
NW,5,43114,Northwood to CCTC,,1,3701,761,1,2
NW,3705,43113,Northwood to CCTC,,1,3731,761,1,2
NW,3405,43104,Northwood to CCTC,,1,3730,761,1,2
NW,5,43112,Northwood to CCTC,,1,3700,761,1,2
NW,5,43111,Northwood to CCTC,,1,3701,761,1,2
NW,5,43110,Northwood to CCTC,,1,3700,761,1,2
NW,5,43109,Northwood to CCTC,,1,3701,761,1,2
NW,5,43108,Northwood to CCTC,,1,3700,761,1,2
NW,5,43107,Northwood to CCTC,,1,3701,761,1,2
NW,5,43106,Northwood to CCTC,,1,3700,761,1,2
NW,5,43105,Northwood to CCTC,,1,3701,761,1,2
WS,5,43265,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43264,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43263,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43262,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43261,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43260,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43259,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43258,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43257,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43256,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43255,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43254,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43253,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43252,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43251,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43250,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43249,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43248,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43247,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43246,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43245,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43244,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43243,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43242,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43241,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43240,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43239,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43238,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43237,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43236,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43235,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43234,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43233,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43232,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43231,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43230,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43229,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43228,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43227,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43226,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43225,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43224,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43223,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43222,Wall Street-NIB to NIB,,0,3704,767,1,2
WS,5,43221,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43220,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43219,Wall Street-NIB to NIB,,0,3704,767,1,2
WS,5,43218,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43217,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43216,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43215,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43214,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43213,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43212,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43211,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43210,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43209,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43208,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43207,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43206,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43205,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43204,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43203,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43202,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43201,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43200,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43199,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43198,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43197,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43196,Wall Street-NIB to NIB,,0,3731,767,1,2
WS,5,43195,Wall Street-NIB to NIB,,0,3730,767,1,2
WS,5,43334,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43333,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43332,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43331,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43330,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43329,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43328,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43327,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43326,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43325,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43324,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43323,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43322,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43321,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43320,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43319,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43318,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43317,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43316,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43315,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43314,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43313,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43312,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43311,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43310,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43309,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43308,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43307,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43306,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43305,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43304,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43303,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43302,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43301,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43300,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43299,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43298,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43297,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43296,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43295,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43294,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43293,Wall Street-NIB to Wall St,,1,3704,768,1,2
WS,5,43292,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43291,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43290,Wall Street-NIB to Wall St,,1,3704,768,1,2
WS,5,43289,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43288,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43287,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43286,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43285,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43284,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43283,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43282,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43281,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43280,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43279,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43278,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43277,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43276,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43275,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43274,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43273,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43272,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43271,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43270,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43269,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43268,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43267,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43266,Wall Street-NIB to Wall St,,1,3730,768,1,2
WS,5,43335,Wall Street-NIB to Wall St,,1,3731,768,1,2
WS,5,43336,Wall Street-NIB to Wall St,,1,3730,768,1,2
WX,5,43368,Wall Street Express to CVC,,0,3730,769,1,2
WX,5,43367,Wall Street Express to CVC,,0,3730,769,1,2
WX,5,43366,Wall Street Express to CVC,,0,3730,769,1,2
WX,5,43365,Wall Street Express to CVC,,0,3731,769,1,2
WX,5,43364,Wall Street Express to CVC,,0,3730,769,1,2
WX,5,43363,Wall Street Express to CVC,,0,3730,769,1,2
WX,5,43362,Wall Street Express to CVC,,0,3732,769,1,2
WX,5,43361,Wall Street Express to CVC,,0,3730,769,1,2
WX,5,43360,Wall Street Express to CVC,,0,3732,769,1,2
WX,5,43359,Wall Street Express to CVC,,0,3730,769,1,2
WX,3705,43358,Wall Street Express to CVC,,0,3732,769,1,2
WX,3405,43340,Wall Street Express to CVC,,0,3730,769,1,2
WX,5,43357,Wall Street Express to CVC,,0,3730,769,1,2
WX,5,43356,Wall Street Express to CVC,,0,3732,769,1,2
WX,5,43355,Wall Street Express to CVC,,0,3732,769,1,2
WX,5,43354,Wall Street Express to CVC,,0,3732,769,1,2
WX,5,43353,Wall Street Express to CVC,,0,3732,769,1,2
WX,5,43352,Wall Street Express to CVC,,0,3731,769,1,2
WX,3705,43351,Wall Street Express to CVC,,0,3732,769,1,2
WX,3405,43339,Wall Street Express to CVC,,0,3731,769,1,2
WX,3705,43338,Wall Street Express to CVC,,0,3732,769,1,2
WX,3405,43350,Wall Street Express to CVC,,0,3731,769,1,2
WX,5,43349,Wall Street Express to CVC,,0,3730,769,1,2
WX,5,43348,Wall Street Express to CVC,,0,3730,769,1,2
WX,5,43347,Wall Street Express to CVC,,0,3730,769,1,2
WX,3705,43346,Wall Street Express to CVC,,0,3730,769,1,2
WX,3405,43337,Wall Street Express to CVC,,0,3731,769,1,2
WX,5,43345,Wall Street Express to CVC,,0,3731,769,1,2
WX,5,43344,Wall Street Express to CVC,,0,3730,769,1,2
WX,5,43343,Wall Street Express to CVC,,0,3730,769,1,2
WX,5,43342,Wall Street Express to CVC,,0,3730,769,1,2
WX,5,43341,Wall Street Express to CVC,,0,3730,769,1,2
WX,5,43373,Wall Street Express to Wall St,,1,3730,770,1,2
WX,5,43401,Wall Street Express to Wall St,,1,3730,770,1,2
WX,5,43400,Wall Street Express to Wall St,,1,3730,770,1,2
WX,5,43399,Wall Street Express to Wall St,,1,3730,770,1,2
WX,5,43398,Wall Street Express to Wall St,,1,3731,770,1,2
WX,5,43397,Wall Street Express to Wall St,,1,3731,770,1,2
WX,5,43396,Wall Street Express to Wall St,,1,3731,770,1,2
WX,5,43395,Wall Street Express to Wall St,,1,3731,770,1,2
WX,5,43394,Wall Street Express to Wall St,,1,3731,770,1,2
WX,5,43393,Wall Street Express to Wall St,,1,3731,770,1,2
WX,5,43392,Wall Street Express to Wall St,,1,3731,770,1,2
WX,3705,43391,Wall Street Express to Wall St,,1,3731,770,1,2
WX,3405,43372,Wall Street Express to Wall St,,1,3732,770,1,2
WX,5,43390,Wall Street Express to Wall St,,1,3732,770,1,2
WX,5,43389,Wall Street Express to Wall St,,1,3732,770,1,2
WX,5,43388,Wall Street Express to Wall St,,1,3732,770,1,2
WX,5,43387,Wall Street Express to Wall St,,1,3732,770,1,2
WX,5,43386,Wall Street Express to Wall St,,1,3732,770,1,2
WX,5,43385,Wall Street Express to Wall St,,1,3732,770,1,2
WX,3705,43384,Wall Street Express to Wall St,,1,3732,770,1,2
WX,3405,43371,Wall Street Express to Wall St,,1,3731,770,1,2
WX,3705,43370,Wall Street Express to Wall St,,1,3731,770,1,2
WX,3405,43383,Wall Street Express to Wall St,,1,3732,770,1,2
WX,5,43382,Wall Street Express to Wall St,,1,3731,770,1,2
WX,5,43381,Wall Street Express to Wall St,,1,3731,770,1,2
WX,5,43380,Wall Street Express to Wall St,,1,3731,770,1,2
WX,3705,43379,Wall Street Express to Wall St,,1,3731,770,1,2
WX,3405,43369,Wall Street Express to Wall St,,1,3730,770,1,2
WX,5,43378,Wall Street Express to Wall St,,1,3730,770,1,2
WX,5,43377,Wall Street Express to Wall St,,1,3730,770,1,2
WX,5,43376,Wall Street Express to Wall St,,1,3730,770,1,2
WX,5,43375,Wall Street Express to Wall St,,1,3730,770,1,2
WX,5,43374,Wall Street Express to Wall St,,1,3730,770,1,2
CSX,5,43402,,,0,3698,771,2,2
CSX,5,43403,,,0,3699,771,2,2
CSX,5,43406,,,0,3698,771,2,2
CSX,5,43407,,,0,3699,771,2,2
CSX,5,43408,,,0,3698,771,2,2
CSX,5,43409,,,0,3699,771,2,2
CSX,5,43410,,,0,3698,771,2,2
CSX,5,43411,,,0,3699,771,2,2
CSX,5,43412,,,0,3698,771,2,2
CSX,5,43413,,,0,3699,771,2,2
NW,6,42825,Northwood to NW 5,,0,3738,760,1,2
NW,6,42824,Northwood to NW 5,,0,3739,760,1,2
NW,6,42823,Northwood to NW 5,,0,3738,759,1,2
NW,6,42822,Northwood to NW 5,,0,3739,759,1,2
NW,6,42869,Northwood to NW 5,,0,3738,759,1,2
NW,6,42868,Northwood to NW 5,,0,3739,759,1,2
NW,6,42867,Northwood to NW 5,,0,3738,759,1,2
NW,6,42866,Northwood to NW 5,,0,3739,759,1,2
NW,6,42865,Northwood to NW 5,,0,3738,759,1,2
NW,6,42864,Northwood to NW 5,,0,3739,759,1,2
NW,6,42863,Northwood to NW 5,,0,3738,759,1,2
NW,6,42862,Northwood to NW 5,,0,3739,759,1,2
NW,6,42861,Northwood to NW 5,,0,3738,759,1,2
NW,6,42860,Northwood to NW 5,,0,3739,759,1,2
NW,6,42859,Northwood to NW 5,,0,3738,759,1,2
NW,6,42858,Northwood to NW 5,,0,3739,759,1,2
NW,6,42857,Northwood to NW 5,,0,3738,759,1,2
NW,6,42856,Northwood to NW 5,,0,3739,759,1,2
NW,6,42855,Northwood to NW 5,,0,3738,759,1,2
NW,6,42854,Northwood to NW 5,,0,3739,759,1,2
NW,6,42853,Northwood to NW 5,,0,3738,759,1,2
NW,6,42852,Northwood to NW 5,,0,3739,759,1,2
NW,6,42851,Northwood to NW 5,,0,3738,759,1,2
NW,6,42850,Northwood to NW 5,,0,3739,759,1,2
NW,6,42849,Northwood to NW 5,,0,3738,759,1,2
NW,6,42848,Northwood to NW 5,,0,3739,759,1,2
NW,6,42847,Northwood to NW 5,,0,3738,759,1,2
NW,6,42846,Northwood to NW 5,,0,3739,759,1,2
NW,6,42845,Northwood to NW 5,,0,3738,759,1,2
NW,6,42844,Northwood to NW 5,,0,3739,759,1,2
NW,6,42843,Northwood to NW 5,,0,3738,759,1,2
NW,6,42842,Northwood to NW 5,,0,3739,759,1,2
NW,6,42841,Northwood to NW 5,,0,3738,759,1,2
NW,6,42840,Northwood to NW 5,,0,3739,759,1,2
NW,6,42839,Northwood to NW 5,,0,3738,759,1,2
NW,6,42838,Northwood to NW 5,,0,3739,759,1,2
NW,6,42837,Northwood to NW 5,,0,3738,759,1,2
NW,6,42836,Northwood to NW 5,,0,3739,759,1,2
NW,6,42835,Northwood to NW 5,,0,3738,759,1,2
NW,6,42834,Northwood to NW 5,,0,3739,759,1,2
NW,6,42833,Northwood to NW 5,,0,3738,759,1,2
NW,6,42832,Northwood to NW 5,,0,3739,759,1,2
NW,6,42831,Northwood to NW 5,,0,3738,759,1,2
NW,6,42830,Northwood to NW 5,,0,3739,759,1,2
NW,6,42829,Northwood to NW 5,,0,3738,759,1,2
NW,6,42828,Northwood to NW 5,,0,3739,759,1,2
NW,6,42827,Northwood to NW 5,,0,3738,759,1,2
NW,6,42826,Northwood to NW 5,,0,3739,759,1,2
NW,6,42873,Northwood to CCTC,,1,3738,761,1,2
NW,6,42872,Northwood to CCTC,,1,3739,761,1,2
NW,6,42871,Northwood to CCTC,,1,3738,761,1,2
NW,6,42870,Northwood to CCTC,,1,3739,761,1,2
NW,6,42916,Northwood to CCTC,,1,3738,761,1,2
NW,6,42915,Northwood to CCTC,,1,3739,761,1,2
NW,6,42914,Northwood to CCTC,,1,3738,761,1,2
NW,6,42913,Northwood to CCTC,,1,3739,761,1,2
NW,6,42912,Northwood to CCTC,,1,3738,761,1,2
NW,6,42911,Northwood to CCTC,,1,3739,761,1,2
NW,6,42910,Northwood to CCTC,,1,3738,761,1,2
NW,6,42909,Northwood to CCTC,,1,3739,761,1,2
NW,6,42908,Northwood to CCTC,,1,3738,761,1,2
NW,6,42907,Northwood to CCTC,,1,3739,761,1,2
NW,6,42906,Northwood to CCTC,,1,3738,761,1,2
NW,6,42905,Northwood to CCTC,,1,3739,761,1,2
NW,6,42904,Northwood to CCTC,,1,3738,761,1,2
NW,6,42903,Northwood to CCTC,,1,3739,761,1,2
NW,6,42902,Northwood to CCTC,,1,3738,761,1,2
NW,6,42901,Northwood to CCTC,,1,3739,761,1,2
NW,6,42900,Northwood to CCTC,,1,3738,761,1,2
NW,6,42899,Northwood to CCTC,,1,3739,761,1,2
NW,6,42898,Northwood to CCTC,,1,3738,761,1,2
NW,6,42897,Northwood to CCTC,,1,3739,761,1,2
NW,6,42896,Northwood to CCTC,,1,3738,761,1,2
NW,6,42895,Northwood to CCTC,,1,3739,761,1,2
NW,6,42894,Northwood to CCTC,,1,3738,761,1,2
NW,6,42893,Northwood to CCTC,,1,3739,761,1,2
NW,6,42892,Northwood to CCTC,,1,3738,761,1,2
NW,6,42891,Northwood to CCTC,,1,3739,761,1,2
NW,6,42890,Northwood to CCTC,,1,3738,761,1,2
NW,6,42889,Northwood to CCTC,,1,3739,761,1,2
NW,6,42888,Northwood to CCTC,,1,3738,761,1,2
NW,6,42887,Northwood to CCTC,,1,3739,761,1,2
NW,6,42886,Northwood to CCTC,,1,3738,761,1,2
NW,6,42885,Northwood to CCTC,,1,3739,761,1,2
NW,6,42884,Northwood to CCTC,,1,3738,761,1,2
NW,6,42883,Northwood to CCTC,,1,3739,761,1,2
NW,6,42882,Northwood to CCTC,,1,3738,761,1,2
NW,6,42881,Northwood to CCTC,,1,3739,761,1,2
NW,6,42880,Northwood to CCTC,,1,3738,761,1,2
NW,6,42879,Northwood to CCTC,,1,3739,761,1,2
NW,6,42878,Northwood to CCTC,,1,3738,761,1,2
NW,6,42877,Northwood to CCTC,,1,3739,761,1,2
NW,6,42876,Northwood to CCTC,,1,3738,761,1,2
NW,6,42875,Northwood to CCTC,,1,3739,761,1,2
NW,6,42874,Northwood to CCTC,,1,3738,761,1,2
